region,tile_id,mae_lr,mae_sr,mae_gt_raster,refused_lr,refused_sr,refused_gt_raster,gt_forest,gt_agriculture,gt_urban,gt_water,gt_bare_soil,lr_forest,sr_forest,lr_agriculture,sr_agriculture,lr_urban,sr_urban,lr_water,sr_water,lr_bare_soil,sr_bare_soil,mae_lr_forest,mae_sr_forest,mae_lr_agriculture,mae_sr_agriculture,mae_lr_urban,mae_sr_urban,mae_lr_water,mae_sr_water,mae_lr_bare_soil,mae_sr_bare_soil
R2,tile_0158,35.628,25.628,22.628,False,False,False,10.93,89.07,0.0,0.0,0.0,50.0,50.0,0.0,25.0,0.0,0.0,0.0,10.0,50.0,15.0,39.07,39.07,89.07,64.07,0.0,0.0,0.0,10.0,50.0,15.0
R2,tile_0159,35.760000000000005,28.76,25.76,False,False,False,10.6,89.4,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,64.4,39.4,89.4,69.4,0.0,5.0,0.0,25.0,25.0,5.0
R2,tile_0160,24.192,26.192,22.192,False,False,False,24.52,75.48,0.0,0.0,0.0,50.0,50.0,20.0,10.0,5.0,0.0,10.0,20.0,25.0,20.0,25.48,25.48,55.48,65.48,5.0,0.0,10.0,20.0,25.0,20.0
R2,tile_0161,26.628,27.628,27.628,False,False,False,8.43,91.57,0.0,0.0,0.0,40.0,40.0,30.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,31.57,31.57,61.56999999999999,71.57,5.0,5.0,10.0,25.0,25.0,5.0
R2,tile_0162,16.0,22.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,40.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,5.0,25.0,40.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,5.0,25.0
R2,tile_0163,34.0,32.0,34.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,5.0,25.0,20.0,50.0,50.0,80.0,80.0,5.0,5.0,10.0,5.0,25.0,20.0
R2,tile_0164,22.0,22.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,25.0,25.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,25.0,25.0
R2,tile_0165,21.0,20.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,50.0,10.0,20.0,5.0,10.0,20.0,10.0,50.0,10.0,20.0,50.0,10.0,20.0,5.0,10.0,20.0,10.0,50.0,10.0
R2,tile_0166,14.0,4.0,12.588,False,False,False,61.03,38.97,0.0,0.0,0.0,50.0,60.0,20.0,30.0,5.0,5.0,10.0,5.0,25.0,0.0,11.03,1.0300000000000011,18.97,8.969999999999999,5.0,5.0,10.0,5.0,25.0,0.0
R2,tile_0167,20.0,8.0,8.0,False,False,False,63.96,36.04,0.0,0.0,0.0,50.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,50.0,5.0,13.96,13.96,36.04,6.039999999999999,0.0,5.0,0.0,10.0,50.0,5.0
R2,tile_0168,14.0,12.0,10.0,False,False,False,41.16,58.84,0.0,0.0,0.0,40.0,30.0,30.0,40.0,5.0,5.0,10.0,10.0,25.0,15.0,1.1599999999999966,11.159999999999997,28.840000000000003,18.840000000000003,5.0,5.0,10.0,10.0,25.0,15.0
R2,tile_0169,25.132,16.131999999999998,17.131999999999998,False,False,False,12.17,87.83,0.0,0.0,0.0,50.0,40.0,25.0,50.0,0.0,0.0,0.0,10.0,25.0,5.0,37.83,27.83,62.83,37.83,0.0,0.0,0.0,10.0,25.0,5.0
R2,tile_0170,39.416,21.416000000000004,19.416000000000004,False,False,False,1.46,98.54,0.0,0.0,0.0,75.0,40.0,0.0,50.0,0.0,5.0,0.0,10.0,25.0,5.0,73.54,38.54,98.54,48.540000000000006,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0171,24.316000000000003,16.316000000000003,15.316000000000004,False,False,False,24.21,75.79,0.0,0.0,0.0,50.0,40.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,25.79,15.79,55.790000000000006,45.790000000000006,5.0,5.0,10.0,10.0,25.0,5.0
R2,tile_0172,31.452,25.452,19.452,False,False,False,1.37,98.63,0.0,0.0,0.0,60.0,40.0,20.0,30.0,5.0,5.0,5.0,10.0,10.0,5.0,58.63,38.63,78.63,68.63,5.0,5.0,5.0,10.0,10.0,5.0
R2,tile_0173,21.292,17.292,15.292000000000002,False,False,False,26.77,73.23,0.0,0.0,0.0,50.0,50.0,20.0,30.0,5.0,5.0,5.0,10.0,20.0,5.0,23.23,23.23,53.23,43.23,5.0,5.0,5.0,10.0,20.0,5.0
R2,tile_0174,27.624,22.624,16.624000000000002,False,False,False,8.44,91.56,0.0,0.0,0.0,50.0,40.0,25.0,30.0,5.0,5.0,5.0,10.0,20.0,5.0,41.56,31.56,66.56,61.56,5.0,5.0,5.0,10.0,20.0,5.0
R2,tile_0175,21.928,11.999999999999998,13.927999999999995,False,False,False,20.18,79.82,0.0,0.0,0.0,50.0,20.0,25.0,50.0,5.0,0.0,10.0,25.0,10.0,5.0,29.82,0.1799999999999997,54.81999999999999,29.819999999999997,5.0,0.0,10.0,25.0,10.0,5.0
R2,tile_0176,34.556,26.556,20.556,False,False,False,13.61,86.39,0.0,0.0,0.0,75.0,40.0,0.0,20.0,0.0,5.0,0.0,20.0,25.0,15.0,61.39,26.39,86.39,66.39,0.0,5.0,0.0,20.0,25.0,15.0
R2,tile_0177,25.048,21.048,,False,False,True,17.38,82.62,0.0,0.0,0.0,50.0,40.0,25.0,30.0,5.0,5.0,25.0,20.0,5.0,5.0,32.620000000000005,22.62,57.620000000000005,52.620000000000005,5.0,5.0,25.0,20.0,5.0,5.0
R2,tile_0178,40.0,26.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,50.0,5.0,50.0,40.0,100.0,70.0,0.0,5.0,0.0,10.0,50.0,5.0
R2,tile_0179,34.0,31.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,40.0,20.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,50.0,40.0,80.0,80.0,5.0,5.0,10.0,25.0,25.0,5.0
R2,tile_0180,21.388,18.388,23.388,False,False,False,31.53,68.47,0.0,0.0,0.0,50.0,40.0,20.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,18.47,8.469999999999999,48.47,48.47,5.0,5.0,10.0,25.0,25.0,5.0
R2,tile_0181,22.0,10.0,10.0,False,False,False,100.0,0.0,0.0,0.0,0.0,50.0,75.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,25.0,50.0,25.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,25.0
R2,tile_0182,24.0,20.0,20.0,False,False,False,100.0,0.0,0.0,0.0,0.0,50.0,50.0,20.0,0.0,5.0,0.0,25.0,0.0,20.0,50.0,50.0,50.0,20.0,0.0,5.0,0.0,25.0,0.0,20.0,50.0
R2,tile_0183,16.0,22.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,40.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,5.0,25.0,40.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,5.0,25.0
R2,tile_0184,14.0,18.0,19.0,False,False,False,76.9,23.1,0.0,0.0,0.0,50.0,50.0,20.0,0.0,5.0,0.0,10.0,20.0,25.0,20.0,26.90000000000001,26.90000000000001,3.1000000000000014,23.1,5.0,0.0,10.0,20.0,25.0,20.0
R2,tile_0185,10.0,13.756,9.756,False,False,False,84.39,15.61,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,9.39,34.39,15.61,14.39,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0186,14.0,10.568,10.0,False,False,False,56.42,43.58,0.0,0.0,0.0,50.0,30.0,20.0,50.0,5.0,0.0,10.0,10.0,25.0,10.0,6.420000000000002,26.42,23.58,6.420000000000002,5.0,0.0,10.0,10.0,25.0,10.0
R2,tile_0187,31.884,23.884,19.884,False,False,False,5.29,94.71,0.0,0.0,0.0,50.0,40.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,44.71,34.71,74.71,64.71,5.0,5.0,10.0,10.0,25.0,5.0
R2,tile_0188,21.068,26.068,19.068,False,False,False,22.33,77.67,0.0,0.0,0.0,50.0,60.0,25.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,27.67,37.67,52.67,57.67,0.0,5.0,0.0,25.0,25.0,5.0
R2,tile_0189,26.772,32.772000000000006,19.772,False,False,False,18.07,81.93,0.0,0.0,0.0,50.0,50.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,50.0,31.93,31.93,61.93000000000001,81.93,5.0,0.0,10.0,0.0,25.0,50.0
R2,tile_0190,32.568,20.568,18.568,False,False,False,18.58,81.42,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,56.42,31.42,81.42,51.42,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0191,11.016,10.016,8.0,False,False,False,39.96,60.04,0.0,0.0,0.0,50.0,40.0,30.0,30.0,5.0,5.0,5.0,10.0,5.0,5.0,10.04,0.0399999999999991,30.04,30.04,5.0,5.0,5.0,10.0,5.0,5.0
R2,tile_0192,25.56,11.56,12.0,False,False,False,36.1,63.9,0.0,0.0,0.0,75.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,38.9,3.899999999999999,63.9,33.9,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0193,17.827999999999996,7.8279999999999985,13.827999999999998,False,False,False,35.43,64.57,0.0,0.0,0.0,50.0,40.0,20.0,50.0,5.0,5.0,5.0,10.0,20.0,5.0,14.57,4.57,44.56999999999999,14.569999999999991,5.0,5.0,5.0,10.0,20.0,5.0
R2,tile_0194,17.168,16.168,18.168,False,False,False,24.58,75.42,0.0,0.0,0.0,50.0,40.0,30.0,30.0,5.0,5.0,5.0,10.0,5.0,5.0,25.42,15.420000000000002,45.42,45.42,5.0,5.0,5.0,10.0,5.0,5.0
R2,tile_0195,29.536,21.536,16.536,False,False,False,26.16,73.84,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,10.0,0.0,10.0,25.0,15.0,48.84,23.84,73.84,48.84,0.0,10.0,0.0,10.0,25.0,15.0
R2,tile_0196,21.26,14.26,9.26,False,False,False,46.85,53.15,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,28.15,3.1499999999999986,53.15,33.15,0.0,5.0,0.0,25.0,25.0,5.0
R2,tile_0197,12.0,12.776,12.0,False,False,False,33.06,66.94,0.0,0.0,0.0,20.0,40.0,50.0,30.0,0.0,5.0,10.0,10.0,20.0,5.0,13.060000000000002,6.939999999999998,16.939999999999998,36.94,0.0,5.0,10.0,10.0,20.0,5.0
R2,tile_0198,24.68,20.68,24.68,False,False,False,15.8,84.2,0.0,0.0,0.0,30.0,50.0,20.0,30.0,5.0,5.0,20.0,5.0,20.0,5.0,14.2,34.2,64.2,54.2,5.0,5.0,20.0,5.0,20.0,5.0
R2,tile_0199,20.0,6.0,7.0,False,False,False,100.0,0.0,0.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,0.0
R2,tile_0200,20.0,21.0,10.0,False,False,False,100.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0
R2,tile_0201,20.0,,21.0,False,True,False,0.0,0.0,0.0,0.0,0.0,50.0,,20.0,,5.0,,20.0,,5.0,,50.0,,20.0,,5.0,,20.0,,5.0,
R2,tile_0202,13.868,9.868,9.868,False,False,False,65.33,34.67,0.0,0.0,0.0,75.0,75.0,0.0,10.0,0.0,0.0,0.0,10.0,25.0,5.0,9.670000000000002,9.670000000000002,34.67,24.67,0.0,0.0,0.0,10.0,25.0,5.0
R2,tile_0203,15.195999999999998,7.0,10.0,False,False,False,82.99,17.01,0.0,0.0,0.0,50.0,75.0,20.0,0.0,5.0,0.0,10.0,10.0,25.0,0.0,32.989999999999995,7.989999999999995,2.9899999999999984,17.01,5.0,0.0,10.0,10.0,25.0,0.0
R2,tile_0204,10.0,8.0,4.668000000000001,False,False,False,94.17,5.83,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,5.0,19.17,19.17,5.83,5.83,0.0,0.0,0.0,10.0,25.0,5.0
R2,tile_0205,28.284,27.284,18.284,False,False,False,9.29,90.71,0.0,0.0,0.0,40.0,40.0,20.0,20.0,5.0,5.0,20.0,25.0,15.0,5.0,30.71,30.71,70.71,70.71,5.0,5.0,20.0,25.0,15.0,5.0
R2,tile_0206,34.084,14.083999999999998,20.084,False,False,False,14.79,85.21,0.0,0.0,0.0,50.0,30.0,0.0,50.0,0.0,0.0,0.0,10.0,50.0,10.0,35.21,15.21,85.21,35.209999999999994,0.0,0.0,0.0,10.0,50.0,10.0
R2,tile_0207,10.1,8.1,7.1,False,False,False,70.25,29.75,0.0,0.0,0.0,50.0,50.0,30.0,30.0,5.0,5.0,10.0,10.0,15.0,5.0,20.25,20.25,0.25,0.25,5.0,5.0,10.0,10.0,15.0,5.0
R2,tile_0208,10.000000000000002,16.648000000000003,15.648,False,False,False,91.62,8.38,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,16.620000000000005,41.620000000000005,8.38,21.62,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0209,10.0,20.0,16.0,False,False,False,100.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,25.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0210,11.156,17.156,12.156,False,False,False,39.61,60.39,0.0,0.0,0.0,50.0,50.0,30.0,20.0,5.0,5.0,5.0,25.0,5.0,5.0,10.39,10.39,30.39,40.39,5.0,5.0,5.0,25.0,5.0,5.0
R2,tile_0211,36.336,22.336,22.336,False,False,False,9.16,90.84,0.0,0.0,0.0,50.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,50.0,5.0,40.84,30.84,90.84,60.84,0.0,5.0,0.0,10.0,50.0,5.0
R2,tile_0212,24.452,26.452,20.452,False,False,False,18.87,81.13,0.0,0.0,0.0,60.0,60.0,20.0,20.0,5.0,5.0,5.0,10.0,10.0,15.0,41.13,41.13,61.13,61.13,5.0,5.0,5.0,10.0,10.0,15.0
R2,tile_0213,25.448,18.448,19.448,False,False,False,36.38,63.62,0.0,0.0,0.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,13.619999999999996,13.619999999999996,63.62,43.62,0.0,5.0,0.0,25.0,50.0,5.0
R2,tile_0214,10.644,14.644,14.644,False,False,False,63.39,36.61,0.0,0.0,0.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,16.61,11.61,36.61,36.61,0.0,0.0,0.0,15.0,0.0,10.0
R2,tile_0215,36.296,29.296,22.296,False,False,False,9.26,90.74,0.0,0.0,0.0,75.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,25.0,5.0,65.74,40.74,90.74,70.74,0.0,5.0,0.0,25.0,25.0,5.0
R2,tile_0216,34.0,37.0,40.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,50.0,20.0,,5.0,5.0,10.0,20.0,25.0,10.0,50.0,50.0,80.0,100.0,5.0,5.0,10.0,20.0,25.0,10.0
R2,tile_0217,10.0,11.0,18.0,False,False,False,100.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,25.0,0.0,0.0,0.0,5.0,25.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,5.0,25.0,0.0
R2,tile_0218,22.0,20.0,10.0,False,False,False,100.0,0.0,0.0,0.0,0.0,50.0,50.0,20.0,0.0,5.0,0.0,10.0,25.0,25.0,25.0,50.0,50.0,20.0,0.0,5.0,0.0,10.0,25.0,25.0,25.0
R2,tile_0219,22.0,22.0,32.0,False,False,False,100.0,0.0,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,25.0,25.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,25.0,25.0
R2,tile_0220,32.772000000000006,20.772,20.772,False,False,False,18.07,81.93,0.0,0.0,0.0,50.0,40.0,0.0,30.0,0.0,5.0,0.0,20.0,50.0,5.0,31.93,21.93,81.93,51.93000000000001,0.0,5.0,0.0,20.0,50.0,5.0
R2,tile_0221,25.656,11.656,12.656,False,False,False,35.86,64.14,0.0,0.0,0.0,75.0,40.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,39.14,4.140000000000001,64.14,34.14,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0222,22.496,16.496000000000002,9.496,False,False,False,43.76,56.24,0.0,0.0,0.0,75.0,60.0,0.0,20.0,0.0,5.0,0.0,10.0,25.0,15.0,31.24,16.240000000000002,56.24,36.24,0.0,5.0,0.0,10.0,25.0,15.0
R2,tile_0223,28.344,16.344,15.344,False,False,False,29.14,70.86,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,45.86,20.86,70.86,40.86,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0224,31.336,30.336,30.336,False,False,False,1.66,98.34,0.0,0.0,0.0,50.0,50.0,20.0,25.0,5.0,0.0,5.0,25.0,20.0,5.0,48.34,48.34,78.34,73.34,5.0,0.0,5.0,25.0,20.0,5.0
R2,tile_0225,8.0,8.0,7.0,False,False,False,68.87,31.13,0.0,0.0,0.0,50.0,50.0,30.0,30.0,5.0,5.0,10.0,10.0,5.0,5.0,18.870000000000005,18.870000000000005,1.129999999999999,1.129999999999999,5.0,5.0,10.0,10.0,5.0,5.0
R2,tile_0226,10.0,22.0,19.0,False,False,False,100.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,5.0,0.0,25.0,25.0,5.0,25.0,50.0,0.0,25.0,0.0,5.0,0.0,25.0,25.0,5.0
R2,tile_0227,10.632,10.0,5.368,False,False,False,73.42,26.58,0.0,0.0,0.0,75.0,60.0,0.0,20.0,0.0,5.0,0.0,10.0,25.0,15.0,1.5799999999999983,13.420000000000002,26.58,6.579999999999998,0.0,5.0,0.0,10.0,25.0,15.0
R2,tile_0228,20.0,11.0,6.536000000000001,False,False,False,53.66,46.34,0.0,0.0,0.0,50.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,5.0,3.6599999999999966,3.6599999999999966,46.34,21.340000000000003,0.0,0.0,0.0,25.0,50.0,5.0
R2,tile_0229,22.584,16.583999999999996,16.583999999999996,False,False,False,28.54,71.46,0.0,0.0,0.0,50.0,50.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,21.46,21.46,51.46,41.46,5.0,5.0,10.0,10.0,25.0,5.0
R2,tile_0230,18.988,11.0,8.0,False,False,False,52.53,47.47,0.0,0.0,0.0,75.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,5.0,22.47,2.530000000000001,47.47,22.47,0.0,0.0,0.0,25.0,25.0,5.0
R2,tile_0231,4.348000000000001,10.0,7.0,False,False,False,79.13,20.87,0.0,0.0,0.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,0.8700000000000045,4.129999999999996,20.87,20.87,0.0,0.0,0.0,10.0,0.0,15.0
R2,tile_0232,16.512,,22.512,False,True,False,43.72,56.28,0.0,0.0,0.0,50.0,,20.0,,5.0,,10.0,,25.0,,6.280000000000001,,36.28,,5.0,,10.0,,25.0,
R2,tile_0233,14.372000000000003,20.372000000000003,17.372000000000003,False,False,False,31.57,68.43,0.0,0.0,0.0,50.0,50.0,30.0,20.0,5.0,5.0,5.0,25.0,5.0,5.0,18.43,18.43,38.43000000000001,48.43000000000001,5.0,5.0,5.0,25.0,5.0,5.0
R2,tile_0234,22.316000000000003,18.316000000000003,25.516,False,False,False,24.21,75.79,0.0,0.0,0.0,50.0,50.0,20.0,30.0,5.0,5.0,5.0,10.0,20.0,5.0,25.79,25.79,55.790000000000006,45.790000000000006,5.0,5.0,5.0,10.0,20.0,5.0
R2,tile_0235,33.732,32.732,39.732,False,False,False,0.67,99.33,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,49.33,49.33,79.33,79.33,5.0,5.0,10.0,25.0,25.0,5.0
R2,tile_0236,14.0,13.0,,False,False,True,78.71,21.29,0.0,0.0,0.0,50.0,50.0,20.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,28.709999999999997,28.709999999999997,1.2899999999999991,1.2899999999999991,5.0,5.0,10.0,25.0,25.0,5.0
R2,tile_0237,14.0,20.0,20.0,False,False,False,66.1,33.9,0.0,0.0,0.0,50.0,50.0,20.0,0.0,5.0,0.0,10.0,25.0,25.0,25.0,16.099999999999994,16.099999999999994,13.9,33.9,5.0,0.0,10.0,25.0,25.0,25.0
R2,tile_0238,20.0,17.0,13.0,False,False,False,78.41,21.59,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,5.0,0.0,20.0,50.0,10.0,28.41,28.41,21.59,21.59,0.0,5.0,0.0,20.0,50.0,10.0
R2,tile_0239,24.056,17.056,14.056,False,False,False,39.86,60.14,0.0,0.0,0.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,10.14,10.14,60.14,40.14,0.0,5.0,0.0,25.0,50.0,5.0
R2,tile_0240,27.812,15.812,12.812,False,False,False,30.47,69.53,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,44.53,19.53,69.53,39.53,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0241,13.0,8.0,7.0,False,False,False,69.94,30.06,0.0,0.0,0.0,60.0,50.0,10.0,30.0,5.0,5.0,5.0,10.0,25.0,5.0,9.939999999999998,19.94,20.06,0.0599999999999987,5.0,5.0,5.0,10.0,25.0,5.0
R2,tile_0242,24.42,24.42,6.419999999999999,False,False,False,38.95,61.05,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,36.05,11.049999999999995,61.05,61.05,0.0,0.0,0.0,25.0,25.0,25.0
R2,tile_0243,31.648000000000003,19.648000000000003,18.648000000000003,False,False,False,20.88,79.12,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,54.120000000000005,29.12,79.12,49.120000000000005,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0244,14.0,12.0,4.476,False,False,False,71.19,28.81,0.0,0.0,0.0,50.0,50.0,20.0,25.0,5.0,5.0,10.0,25.0,25.0,5.0,21.19,21.19,8.809999999999999,3.809999999999999,5.0,5.0,10.0,25.0,25.0,5.0
R2,tile_0245,10.0,6.0,11.468,False,False,False,86.17,13.83,0.0,0.0,0.0,75.0,75.0,0.0,10.0,0.0,0.0,0.0,10.0,25.0,5.0,11.170000000000002,11.170000000000002,13.83,3.83,0.0,0.0,0.0,10.0,25.0,5.0
R2,tile_0246,29.880000000000003,29.880000000000003,19.880000000000003,False,False,False,25.3,74.7,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,24.7,24.7,74.7,74.7,0.0,0.0,0.0,20.0,50.0,30.0
R2,tile_0247,32.244,32.244,24.244,False,False,False,19.39,80.61,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,30.0,30.61,30.61,80.61,80.61,0.0,0.0,0.0,20.0,50.0,30.0
R2,tile_0248,17.208000000000002,5.208000000000001,5.208000000000001,False,False,False,56.98,43.02,0.0,0.0,0.0,75.0,60.0,0.0,30.0,0.0,5.0,0.0,5.0,25.0,0.0,18.020000000000003,3.020000000000003,43.02,13.020000000000003,0.0,5.0,0.0,5.0,25.0,0.0
R2,tile_0249,17.663999999999998,11.663999999999998,9.663999999999998,False,False,False,55.84,44.16,0.0,0.0,0.0,75.0,60.0,0.0,20.0,0.0,5.0,0.0,10.0,25.0,15.0,19.16,4.159999999999997,44.16,24.16,0.0,5.0,0.0,10.0,25.0,15.0
R2,tile_0250,20.0,16.48,13.88,False,False,False,57.8,42.2,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,6.0,7.799999999999997,17.200000000000003,42.2,42.2,0.0,0.0,0.0,17.0,50.0,6.0
R2,tile_0251,20.0,9.999999999999998,9.652,False,False,False,84.13,15.87,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0,34.129999999999995,9.129999999999995,15.87,15.87,0.0,0.0,0.0,10.0,50.0,15.0
R2,tile_0252,24.68,12.68,12.68,False,False,False,38.3,61.7,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,36.7,11.700000000000005,61.7,31.700000000000003,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0253,33.532,29.532,27.532,False,False,False,1.17,98.83,0.0,0.0,0.0,50.0,50.0,20.0,25.0,5.0,0.0,10.0,0.0,25.0,25.0,48.83,48.83,78.83,73.83,5.0,0.0,10.0,0.0,25.0,25.0
R2,tile_0254,11.18,13.18,19.18,False,False,False,87.95,12.05,0.0,0.0,0.0,60.0,60.0,20.0,20.0,5.0,5.0,5.0,10.0,10.0,15.0,27.950000000000003,27.950000000000003,7.949999999999999,7.949999999999999,5.0,5.0,5.0,10.0,10.0,15.0
R2,tile_0255,27.668,19.668,13.668,False,False,False,30.83,69.17,0.0,0.0,0.0,50.0,50.0,0.0,25.0,0.0,5.0,0.0,25.0,50.0,5.0,19.17,19.17,69.17,44.17,0.0,5.0,0.0,25.0,50.0,5.0
R2,tile_0256,27.728,28.728,31.728,False,False,False,10.68,89.32,0.0,0.0,0.0,60.0,50.0,20.0,20.0,5.0,5.0,5.0,25.0,10.0,5.0,49.32,39.32,69.32,69.32,5.0,5.0,5.0,25.0,10.0,5.0
R2,tile_0257,28.364,19.364,12.0,False,False,False,21.59,78.41,0.0,0.0,0.0,60.0,40.0,10.0,30.0,5.0,5.0,5.0,20.0,25.0,5.0,38.41,18.41,68.41,48.41,5.0,5.0,5.0,20.0,25.0,5.0
R2,tile_0258,21.628,17.627999999999997,17.627999999999997,False,False,False,25.93,74.07,0.0,0.0,0.0,50.0,40.0,25.0,30.0,10.0,10.0,10.0,10.0,15.0,10.0,24.07,14.07,49.06999999999999,44.06999999999999,10.0,10.0,10.0,10.0,15.0,10.0
R2,tile_0259,25.476,7.475999999999999,13.476,False,False,False,36.31,63.69,0.0,0.0,0.0,75.0,40.0,0.0,50.0,0.0,5.0,0.0,10.0,25.0,5.0,38.69,3.6899999999999977,63.69,13.689999999999998,0.0,5.0,0.0,10.0,25.0,5.0
R2,tile_0260,21.872000000000003,22.872000000000003,17.872000000000003,False,False,False,25.32,74.68,0.0,0.0,0.0,60.0,50.0,20.0,20.0,5.0,5.0,5.0,25.0,10.0,5.0,34.68,24.68,54.68000000000001,54.68000000000001,5.0,5.0,5.0,25.0,10.0,5.0
